mean_amplitude,std_amplitude,max_amplitude,min_amplitude,range_amplitude,median_amplitude,iqr_amplitude,skewness,kurtosis,rms,zero_crossing_rate,variance,coefficient_variation,peak_to_peak,heart_rate,mean_rr,std_rr,rmssd,pnn50,cv_rr,std_r_amplitude,min_r_amplitude,lf_power,hf_power,vlf_power,total_power,lf_hf_ratio,lf_nu,hf_nu,spectral_entropy,dominant_frequency,wavelet_energy_level_0,wavelet_std_level_0,wavelet_energy_level_1,wavelet_std_level_1,wavelet_energy_level_2,wavelet_std_level_2,wavelet_energy_level_3,wavelet_std_level_3,wavelet_energy_level_4,wavelet_std_level_4,qrs_count
-8.549310991765911e-17,1.0,3.4362775197883937,-3.6136689273718874,7.049946447160281,0.1308338202455025,1.0913224520710092,-0.2062114424128792,3.093911148972178,1.0,0.0427807486631016,1.0000000000000002,9999991450.696316,7.049946447160281,0,0,0,0,0,0,0,0,0.0,0.0,0.0,17484.500000000004,0.0,0.0,0.0,2.5856218319448963,3.850267379679144,258.7604099629534,3.603579329144353,24.308506485495588,1.0457212019051034,83.3251570680172,1.6862131699805782,17.30252476141693,0.5752235928241195,0.1008665275622257,0.0322427615651664,1
