mean_amplitude,std_amplitude,max_amplitude,min_amplitude,range_amplitude,median_amplitude,iqr_amplitude,skewness,kurtosis,rms,zero_crossing_rate,variance,coefficient_variation,peak_to_peak,heart_rate,mean_rr,std_rr,rmssd,pnn50,cv_rr,std_r_amplitude,min_r_amplitude,lf_power,hf_power,vlf_power,total_power,lf_hf_ratio,lf_nu,hf_nu,spectral_entropy,dominant_frequency,wavelet_energy_level_0,wavelet_std_level_0,wavelet_energy_level_1,wavelet_std_level_1,wavelet_energy_level_2,wavelet_std_level_2,wavelet_energy_level_3,wavelet_std_level_3,wavelet_energy_level_4,wavelet_std_level_4,qrs_count
3.799693774118183e-17,1.0,2.851453083500499,-3.491747813245967,6.343200896746467,0.0833802741950929,0.8732652948871797,-0.5980293943208174,2.172085042389604,1.0,0.0320855614973262,1.0000000000000002,9999996200.307669,6.343200896746467,0,0,0,0,0,0,0,0,0.0,0.0,0.0,17484.5,0.0,0.0,0.0,2.20944323014358,1.925133689839572,290.47233007615534,3.7507713931723368,41.98829380603708,1.390119817083886,29.703526118653173,1.0038755150535528,4.466780799286043,0.2924048013246466,0.0191710454330398,0.0140573342985661,1
